25717
0
0
0
249
0
0
0
42806
0
0
0
19700
0
0
0
22493
0
0
0
40205
0
0
0
48660
0
0
9302
0
0
0
10872
0
0
0
20778
0
0
0
5774
0
0
0
5393
0
0
0
1607
0
0
0
1817
0
0
0
892
0
0
0
1646
0
0
0
938
0
0
0
1253
0
0
0
1059
0
0
0
1355
0
0
989
0
0
0
715
0
0
0
1380
0
0
0
553
0
0
0
986
0
0
0
931
0
0
0
846
0
0
0
1160
0
0
0
624
0
0
0
1429
0
0
0
862
0
0
0
1218
0
0
0
1369
0
0
1558
0
0
0
1303
0
0
0
957
0
0
0
1906
0
0
0
987
0
0
0
1433
0
0
0
1611
0
0
0
1656
0
0
0
1782
0
0
0
1280
0
0
0
2541
0
0
0
1195
0
0
0
2173
0
0
1624
0
0
0
1728
0
0
0
1559
0
0
0
1539
0
0
0
1372
0
0
0
771
0
0
0
1187
0
0
0
371
0
0
0
535
0
0
0
275
0
0
0
148
0
0
0
71
0
0
0
27
0
0
19
0
0
0
8
0
0
0
3
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
1
